Time (s),Identifier,Duration
9.2796875000e+001,32779,0.0000000000e+000
9.3000000000e+001,32780,0.0000000000e+000
9.3101562500e+001,33035,0.0000000000e+000
9.3101562500e+001,32779,0.0000000000e+000
9.3296875000e+001,32780,0.0000000000e+000
9.3398437500e+001,33025,0.0000000000e+000
9.3398437500e+001,32779,0.0000000000e+000
9.3601562500e+001,32780,0.0000000000e+000
9.3703125000e+001,32772,0.0000000000e+000
9.4703125000e+001,32771,0.0000000000e+000
9.4703125000e+001,33034,0.0000000000e+000
9.4703125000e+001,32779,0.0000000000e+000
9.4898437500e+001,32780,0.0000000000e+000
9.5000000000e+001,33027,0.0000000000e+000
9.5000000000e+001,32779,0.0000000000e+000
9.5203125000e+001,32780,0.0000000000e+000
9.5296875000e+001,33036,0.0000000000e+000
9.5296875000e+001,32779,0.0000000000e+000
9.5500000000e+001,32780,0.0000000000e+000
9.5601562500e+001,33025,0.0000000000e+000
9.5601562500e+001,32779,0.0000000000e+000
9.5796875000e+001,32780,0.0000000000e+000
9.5898437500e+001,33031,0.0000000000e+000
9.5898437500e+001,32779,0.0000000000e+000
9.6101562500e+001,32780,0.0000000000e+000
9.6203125000e+001,33028,0.0000000000e+000
9.6203125000e+001,32779,0.0000000000e+000
9.6398437500e+001,32780,0.0000000000e+000
9.6500000000e+001,33033,0.0000000000e+000
9.6500000000e+001,32779,0.0000000000e+000
9.6703125000e+001,32780,0.0000000000e+000
9.6796875000e+001,33029,0.0000000000e+000
9.6796875000e+001,32779,0.0000000000e+000
9.7000000000e+001,32780,0.0000000000e+000
9.7101562500e+001,33032,0.0000000000e+000
9.7101562500e+001,32779,0.0000000000e+000
9.7296875000e+001,32780,0.0000000000e+000
9.7398437500e+001,33026,0.0000000000e+000
9.7398437500e+001,32779,0.0000000000e+000
9.7601562500e+001,32780,0.0000000000e+000
9.7703125000e+001,33035,0.0000000000e+000
9.7703125000e+001,32779,0.0000000000e+000
9.7898437500e+001,32780,0.0000000000e+000
9.8000000000e+001,33030,0.0000000000e+000
9.8000000000e+001,32779,0.0000000000e+000
9.8203125000e+001,32780,0.0000000000e+000
9.8296875000e+001,32772,0.0000000000e+000
9.9296875000e+001,32771,0.0000000000e+000
9.9296875000e+001,33034,0.0000000000e+000
9.9296875000e+001,32779,0.0000000000e+000
9.9500000000e+001,32780,0.0000000000e+000
9.9601562500e+001,33025,0.0000000000e+000
9.9601562500e+001,32779,0.0000000000e+000
9.9796875000e+001,32780,0.0000000000e+000
9.9898437500e+001,33031,0.0000000000e+000
9.9898437500e+001,32779,0.0000000000e+000
1.0010156250e+002,32780,0.0000000000e+000
1.0020312500e+002,33027,0.0000000000e+000
1.0020312500e+002,32779,0.0000000000e+000
1.0039843750e+002,32780,0.0000000000e+000
1.0050000000e+002,33032,0.0000000000e+000
1.0050000000e+002,32779,0.0000000000e+000
1.0070312500e+002,32780,0.0000000000e+000
1.0079687500e+002,33029,0.0000000000e+000
1.0079687500e+002,32779,0.0000000000e+000
1.0100000000e+002,32780,0.0000000000e+000
1.0110156250e+002,33033,0.0000000000e+000
1.0110156250e+002,32779,0.0000000000e+000
1.0129687500e+002,32780,0.0000000000e+000
1.0139843750e+002,33026,0.0000000000e+000
1.0139843750e+002,32779,0.0000000000e+000
1.0160156250e+002,32780,0.0000000000e+000
1.0170312500e+002,33035,0.0000000000e+000
1.0170312500e+002,32779,0.0000000000e+000
1.0189843750e+002,32780,0.0000000000e+000
1.0200000000e+002,33028,0.0000000000e+000
1.0200000000e+002,32779,0.0000000000e+000
1.0220312500e+002,32780,0.0000000000e+000
1.0229687500e+002,33036,0.0000000000e+000
1.0229687500e+002,32779,0.0000000000e+000
1.0250000000e+002,32780,0.0000000000e+000
1.0260156250e+002,33030,0.0000000000e+000
1.0260156250e+002,32779,0.0000000000e+000
1.0279687500e+002,32780,0.0000000000e+000
1.0289843750e+002,32772,0.0000000000e+000
1.0389843750e+002,32771,0.0000000000e+000
1.0389843750e+002,33036,0.0000000000e+000
1.0389843750e+002,32779,0.0000000000e+000
1.0410156250e+002,32780,0.0000000000e+000
1.0420312500e+002,33030,0.0000000000e+000
1.0420312500e+002,32779,0.0000000000e+000
1.0439843750e+002,32780,0.0000000000e+000
1.0450000000e+002,33031,0.0000000000e+000
1.0450000000e+002,32779,0.0000000000e+000
1.0470312500e+002,32780,0.0000000000e+000
1.0479687500e+002,33029,0.0000000000e+000
1.0479687500e+002,32779,0.0000000000e+000
1.0500000000e+002,32780,0.0000000000e+000
1.0510156250e+002,33032,0.0000000000e+000
1.0510156250e+002,32779,0.0000000000e+000
1.0529687500e+002,32780,0.0000000000e+000
1.0539843750e+002,33026,0.0000000000e+000
1.0539843750e+002,32779,0.0000000000e+000
1.0560156250e+002,32780,0.0000000000e+000
1.0570312500e+002,33034,0.0000000000e+000
1.0570312500e+002,32779,0.0000000000e+000
1.0589843750e+002,32780,0.0000000000e+000
1.0600000000e+002,33027,0.0000000000e+000
1.0600000000e+002,32779,0.0000000000e+000
1.0620312500e+002,32780,0.0000000000e+000
1.0629687500e+002,33033,0.0000000000e+000
1.0629687500e+002,32779,0.0000000000e+000
1.0650000000e+002,32780,0.0000000000e+000
1.0660156250e+002,33028,0.0000000000e+000
1.0660156250e+002,32779,0.0000000000e+000
1.0679687500e+002,32780,0.0000000000e+000
1.0689843750e+002,33035,0.0000000000e+000
1.0689843750e+002,32779,0.0000000000e+000
1.0710156250e+002,32780,0.0000000000e+000
1.0720312500e+002,33025,0.0000000000e+000
1.0720312500e+002,32779,0.0000000000e+000
1.0739843750e+002,32780,0.0000000000e+000
1.0750000000e+002,32772,0.0000000000e+000
1.0850000000e+002,32771,0.0000000000e+000
1.0850000000e+002,33032,0.0000000000e+000
1.0850000000e+002,32779,0.0000000000e+000
1.0870312500e+002,32780,0.0000000000e+000
1.0879687500e+002,33028,0.0000000000e+000
1.0879687500e+002,32779,0.0000000000e+000
1.0900000000e+002,32780,0.0000000000e+000
1.0910156250e+002,33031,0.0000000000e+000
1.0910156250e+002,32779,0.0000000000e+000
1.0929687500e+002,32780,0.0000000000e+000
1.0939843750e+002,33030,0.0000000000e+000
1.0939843750e+002,32779,0.0000000000e+000
1.0960156250e+002,32780,0.0000000000e+000
1.0970312500e+002,33036,0.0000000000e+000
1.0970312500e+002,32779,0.0000000000e+000
1.0989843750e+002,32780,0.0000000000e+000
1.1000000000e+002,33025,0.0000000000e+000
1.1000000000e+002,32779,0.0000000000e+000
1.1020312500e+002,32780,0.0000000000e+000
1.1029687500e+002,33033,0.0000000000e+000
1.1029687500e+002,32779,0.0000000000e+000
1.1050000000e+002,32780,0.0000000000e+000
1.1060156250e+002,33026,0.0000000000e+000
1.1060156250e+002,32779,0.0000000000e+000
1.1079687500e+002,32780,0.0000000000e+000
1.1089843750e+002,33035,0.0000000000e+000
1.1089843750e+002,32779,0.0000000000e+000
1.1110156250e+002,32780,0.0000000000e+000
1.1120312500e+002,33029,0.0000000000e+000
1.1120312500e+002,32779,0.0000000000e+000
1.1139843750e+002,32780,0.0000000000e+000
1.1150000000e+002,33034,0.0000000000e+000
1.1150000000e+002,32779,0.0000000000e+000
1.1170312500e+002,32780,0.0000000000e+000
1.1179687500e+002,33027,0.0000000000e+000
1.1179687500e+002,32779,0.0000000000e+000
1.1200000000e+002,32780,0.0000000000e+000
1.1210156250e+002,32772,0.0000000000e+000
1.1310156250e+002,32771,0.0000000000e+000
1.1310156250e+002,33036,0.0000000000e+000
1.1310156250e+002,32779,0.0000000000e+000
1.1329687500e+002,32780,0.0000000000e+000
1.1339843750e+002,33028,0.0000000000e+000
1.1339843750e+002,32779,0.0000000000e+000
1.1360156250e+002,32780,0.0000000000e+000
1.1370312500e+002,33031,0.0000000000e+000
1.1370312500e+002,32779,0.0000000000e+000
1.1389843750e+002,32780,0.0000000000e+000
1.1400000000e+002,33029,0.0000000000e+000
1.1400000000e+002,32779,0.0000000000e+000
1.1420312500e+002,32780,0.0000000000e+000
1.1429687500e+002,33033,0.0000000000e+000
1.1429687500e+002,32779,0.0000000000e+000
1.1450000000e+002,32780,0.0000000000e+000
1.1460156250e+002,33026,0.0000000000e+000
1.1460156250e+002,32779,0.0000000000e+000
1.1479687500e+002,32780,0.0000000000e+000
1.1489843750e+002,33035,0.0000000000e+000
1.1489843750e+002,32779,0.0000000000e+000
1.1510156250e+002,32780,0.0000000000e+000
1.1520312500e+002,33027,0.0000000000e+000
1.1520312500e+002,32779,0.0000000000e+000
1.1539843750e+002,32780,0.0000000000e+000
1.1550000000e+002,33032,0.0000000000e+000
1.1550000000e+002,32779,0.0000000000e+000
1.1570312500e+002,32780,0.0000000000e+000
1.1579687500e+002,33025,0.0000000000e+000
1.1579687500e+002,32779,0.0000000000e+000
1.1600000000e+002,32780,0.0000000000e+000
1.1610156250e+002,33034,0.0000000000e+000
1.1610156250e+002,32779,0.0000000000e+000
1.1629687500e+002,32780,0.0000000000e+000
1.1639843750e+002,33030,0.0000000000e+000
1.1639843750e+002,32779,0.0000000000e+000
1.1660156250e+002,32780,0.0000000000e+000
1.1670312500e+002,32772,0.0000000000e+000
1.1770312500e+002,32771,0.0000000000e+000
1.1770312500e+002,33036,0.0000000000e+000
1.1770312500e+002,32779,0.0000000000e+000
1.1789843750e+002,32780,0.0000000000e+000
1.1800000000e+002,33025,0.0000000000e+000
1.1800000000e+002,32779,0.0000000000e+000
1.1820312500e+002,32780,0.0000000000e+000
1.1829687500e+002,33033,0.0000000000e+000
1.1829687500e+002,32779,0.0000000000e+000
1.1850000000e+002,32780,0.0000000000e+000
1.1860156250e+002,33029,0.0000000000e+000
1.1860156250e+002,32779,0.0000000000e+000
1.1879687500e+002,32780,0.0000000000e+000
1.1889843750e+002,33034,0.0000000000e+000
1.1889843750e+002,32779,0.0000000000e+000
1.1910156250e+002,32780,0.0000000000e+000
1.1920312500e+002,33030,0.0000000000e+000
1.1920312500e+002,32779,0.0000000000e+000
1.1939843750e+002,32780,0.0000000000e+000
1.1950000000e+002,33035,0.0000000000e+000
1.1950000000e+002,32779,0.0000000000e+000
1.1970312500e+002,32780,0.0000000000e+000
1.1979687500e+002,33026,0.0000000000e+000
1.1979687500e+002,32779,0.0000000000e+000
1.2000000000e+002,32780,0.0000000000e+000
1.2010156250e+002,33031,0.0000000000e+000
1.2010156250e+002,32779,0.0000000000e+000
1.2029687500e+002,32780,0.0000000000e+000
1.2039843750e+002,33027,0.0000000000e+000
1.2039843750e+002,32779,0.0000000000e+000
1.2060156250e+002,32780,0.0000000000e+000
1.2070312500e+002,33032,0.0000000000e+000
1.2070312500e+002,32779,0.0000000000e+000
1.2089843750e+002,32780,0.0000000000e+000
1.2100000000e+002,33028,0.0000000000e+000
1.2100000000e+002,32779,0.0000000000e+000
1.2120312500e+002,32780,0.0000000000e+000
1.2129687500e+002,32772,0.0000000000e+000
1.2229687500e+002,32771,0.0000000000e+000
1.2229687500e+002,33032,0.0000000000e+000
1.2229687500e+002,32779,0.0000000000e+000
1.2250000000e+002,32780,0.0000000000e+000
1.2260156250e+002,33027,0.0000000000e+000
1.2260156250e+002,32779,0.0000000000e+000
1.2279687500e+002,32780,0.0000000000e+000
1.2289843750e+002,33033,0.0000000000e+000
1.2289843750e+002,32779,0.0000000000e+000
1.2310156250e+002,32780,0.0000000000e+000
1.2320312500e+002,33028,0.0000000000e+000
1.2320312500e+002,32779,0.0000000000e+000
1.2339843750e+002,32780,0.0000000000e+000
1.2350000000e+002,33034,0.0000000000e+000
1.2350000000e+002,32779,0.0000000000e+000
1.2370312500e+002,32780,0.0000000000e+000
1.2379687500e+002,33029,0.0000000000e+000
1.2379687500e+002,32779,0.0000000000e+000
1.2400000000e+002,32780,0.0000000000e+000
1.2410156250e+002,33036,0.0000000000e+000
1.2410156250e+002,32779,0.0000000000e+000
1.2429687500e+002,32780,0.0000000000e+000
1.2439843750e+002,33030,0.0000000000e+000
1.2439843750e+002,32779,0.0000000000e+000
1.2460156250e+002,32780,0.0000000000e+000
1.2470312500e+002,33035,0.0000000000e+000
1.2470312500e+002,32779,0.0000000000e+000
1.2489843750e+002,32780,0.0000000000e+000
1.2500000000e+002,33025,0.0000000000e+000
1.2500000000e+002,32779,0.0000000000e+000
1.2520312500e+002,32780,0.0000000000e+000
1.2529687500e+002,33031,0.0000000000e+000
1.2529687500e+002,32779,0.0000000000e+000
1.2550000000e+002,32780,0.0000000000e+000
1.2560156250e+002,33026,0.0000000000e+000
1.2560156250e+002,32779,0.0000000000e+000
1.2579687500e+002,32780,0.0000000000e+000
1.2589843750e+002,32772,0.0000000000e+000
1.2689843750e+002,32771,0.0000000000e+000
1.2689843750e+002,33036,0.0000000000e+000
1.2689843750e+002,32779,0.0000000000e+000
1.2710156250e+002,32780,0.0000000000e+000
1.2720312500e+002,33028,0.0000000000e+000
1.2720312500e+002,32779,0.0000000000e+000
1.2739843750e+002,32780,0.0000000000e+000
1.2750000000e+002,33031,0.0000000000e+000
1.2750000000e+002,32779,0.0000000000e+000
1.2770312500e+002,32780,0.0000000000e+000
1.2779687500e+002,33026,0.0000000000e+000
1.2779687500e+002,32779,0.0000000000e+000
1.2800000000e+002,32780,0.0000000000e+000
1.2810156250e+002,33034,0.0000000000e+000
1.2810156250e+002,32779,0.0000000000e+000
1.2829687500e+002,32780,0.0000000000e+000
1.2839843750e+002,33029,0.0000000000e+000
1.2839843750e+002,32779,0.0000000000e+000
1.2860156250e+002,32780,0.0000000000e+000
1.2870312500e+002,33035,0.0000000000e+000
1.2870312500e+002,32779,0.0000000000e+000
1.2889843750e+002,32780,0.0000000000e+000
1.2900000000e+002,33025,0.0000000000e+000
1.2900000000e+002,32779,0.0000000000e+000
1.2920312500e+002,32780,0.0000000000e+000
1.2929687500e+002,33032,0.0000000000e+000
1.2929687500e+002,32779,0.0000000000e+000
1.2950000000e+002,32780,0.0000000000e+000
1.2960156250e+002,33030,0.0000000000e+000
1.2960156250e+002,32779,0.0000000000e+000
1.2979687500e+002,32780,0.0000000000e+000
1.2989843750e+002,33033,0.0000000000e+000
1.2989843750e+002,32779,0.0000000000e+000
1.3010156250e+002,32780,0.0000000000e+000
1.3020312500e+002,33027,0.0000000000e+000
1.3020312500e+002,32779,0.0000000000e+000
1.3039843750e+002,32780,0.0000000000e+000
1.3050000000e+002,32772,0.0000000000e+000
1.3150000000e+002,32774,0.0000000000e+000
1.3150000000e+002,32777,0.0000000000e+000
1.3450000000e+002,32778,0.0000000000e+000
1.3450000000e+002,32773,0.0000000000e+000
1.3450000000e+002,32771,0.0000000000e+000
1.3450000000e+002,33031,0.0000000000e+000
1.3450000000e+002,32779,0.0000000000e+000
1.3470312500e+002,32780,0.0000000000e+000
1.3480468750e+002,33030,0.0000000000e+000
1.3480468750e+002,32779,0.0000000000e+000
1.3500000000e+002,32780,0.0000000000e+000
1.3510156250e+002,33033,0.0000000000e+000
1.3510156250e+002,32779,0.0000000000e+000
1.3530468750e+002,32780,0.0000000000e+000
1.3540625000e+002,33026,0.0000000000e+000
1.3540625000e+002,32779,0.0000000000e+000
1.3560156250e+002,32780,0.0000000000e+000
1.3570312500e+002,33034,0.0000000000e+000
1.3570312500e+002,32779,0.0000000000e+000
1.3590625000e+002,32780,0.0000000000e+000
1.3600000000e+002,33027,0.0000000000e+000
1.3600000000e+002,32779,0.0000000000e+000
1.3620312500e+002,32780,0.0000000000e+000
1.3630468750e+002,33035,0.0000000000e+000
1.3630468750e+002,32779,0.0000000000e+000
1.3650000000e+002,32780,0.0000000000e+000
1.3660156250e+002,33025,0.0000000000e+000
1.3660156250e+002,32779,0.0000000000e+000
1.3680468750e+002,32780,0.0000000000e+000
1.3690625000e+002,33032,0.0000000000e+000
1.3690625000e+002,32779,0.0000000000e+000
1.3710156250e+002,32780,0.0000000000e+000
1.3720312500e+002,33029,0.0000000000e+000
1.3720312500e+002,32779,0.0000000000e+000
1.3740625000e+002,32780,0.0000000000e+000
1.3750000000e+002,33036,0.0000000000e+000
1.3750000000e+002,32779,0.0000000000e+000
1.3770312500e+002,32780,0.0000000000e+000
1.3780468750e+002,33028,0.0000000000e+000
1.3780468750e+002,32779,0.0000000000e+000
1.3800000000e+002,32780,0.0000000000e+000
1.3810156250e+002,32772,0.0000000000e+000
1.3910156250e+002,32771,0.0000000000e+000
1.3910156250e+002,33031,0.0000000000e+000
1.3910156250e+002,32779,0.0000000000e+000
1.3930468750e+002,32780,0.0000000000e+000
1.3940625000e+002,33026,0.0000000000e+000
1.3940625000e+002,32779,0.0000000000e+000
1.3960156250e+002,32780,0.0000000000e+000
1.3970312500e+002,33033,0.0000000000e+000
1.3970312500e+002,32779,0.0000000000e+000
1.3990625000e+002,32780,0.0000000000e+000
1.4000000000e+002,33025,0.0000000000e+000
1.4000000000e+002,32779,0.0000000000e+000
1.4020312500e+002,32780,0.0000000000e+000
1.4030468750e+002,33034,0.0000000000e+000
1.4030468750e+002,32779,0.0000000000e+000
1.4050000000e+002,32780,0.0000000000e+000
1.4060156250e+002,33030,0.0000000000e+000
1.4060156250e+002,32779,0.0000000000e+000
1.4080468750e+002,32780,0.0000000000e+000
1.4090625000e+002,33032,0.0000000000e+000
1.4090625000e+002,32779,0.0000000000e+000
1.4110156250e+002,32780,0.0000000000e+000
1.4120312500e+002,33029,0.0000000000e+000
1.4120312500e+002,32779,0.0000000000e+000
1.4140625000e+002,32780,0.0000000000e+000
1.4150000000e+002,33035,0.0000000000e+000
1.4150000000e+002,32779,0.0000000000e+000
1.4170312500e+002,32780,0.0000000000e+000
1.4180468750e+002,33028,0.0000000000e+000
1.4180468750e+002,32779,0.0000000000e+000
1.4200000000e+002,32780,0.0000000000e+000
1.4210156250e+002,33036,0.0000000000e+000
1.4210156250e+002,32779,0.0000000000e+000
1.4230468750e+002,32780,0.0000000000e+000
1.4240625000e+002,33027,0.0000000000e+000
1.4240625000e+002,32779,0.0000000000e+000
1.4260156250e+002,32780,0.0000000000e+000
1.4270312500e+002,32772,0.0000000000e+000
1.4370312500e+002,32771,0.0000000000e+000
1.4370312500e+002,33032,0.0000000000e+000
1.4370312500e+002,32779,0.0000000000e+000
1.4390625000e+002,32780,0.0000000000e+000
1.4400000000e+002,33025,0.0000000000e+000
1.4400000000e+002,32779,0.0000000000e+000
1.4420312500e+002,32780,0.0000000000e+000
1.4430468750e+002,33033,0.0000000000e+000
1.4430468750e+002,32779,0.0000000000e+000
1.4450000000e+002,32780,0.0000000000e+000
1.4460156250e+002,33029,0.0000000000e+000
1.4460156250e+002,32779,0.0000000000e+000
1.4480468750e+002,32780,0.0000000000e+000
1.4490625000e+002,33035,0.0000000000e+000
1.4490625000e+002,32779,0.0000000000e+000
1.4510156250e+002,32780,0.0000000000e+000
1.4520312500e+002,33030,0.0000000000e+000
1.4520312500e+002,32779,0.0000000000e+000
1.4540625000e+002,32780,0.0000000000e+000
1.4550000000e+002,33036,0.0000000000e+000
1.4550000000e+002,32779,0.0000000000e+000
1.4570312500e+002,32780,0.0000000000e+000
1.4580468750e+002,33026,0.0000000000e+000
1.4580468750e+002,32779,0.0000000000e+000
1.4600000000e+002,32780,0.0000000000e+000
1.4610156250e+002,33031,0.0000000000e+000
1.4610156250e+002,32779,0.0000000000e+000
1.4630468750e+002,32780,0.0000000000e+000
1.4640625000e+002,33027,0.0000000000e+000
1.4640625000e+002,32779,0.0000000000e+000
1.4660156250e+002,32780,0.0000000000e+000
1.4670312500e+002,33034,0.0000000000e+000
1.4670312500e+002,32779,0.0000000000e+000
1.4690625000e+002,32780,0.0000000000e+000
1.4700000000e+002,33028,0.0000000000e+000
1.4700000000e+002,32779,0.0000000000e+000
1.4720312500e+002,32780,0.0000000000e+000
1.4730468750e+002,32772,0.0000000000e+000
1.4830468750e+002,32771,0.0000000000e+000
1.4830468750e+002,33036,0.0000000000e+000
1.4830468750e+002,32779,0.0000000000e+000
1.4850000000e+002,32780,0.0000000000e+000
1.4860156250e+002,33025,0.0000000000e+000
1.4860156250e+002,32779,0.0000000000e+000
1.4880468750e+002,32780,0.0000000000e+000
1.4890625000e+002,33033,0.0000000000e+000
1.4890625000e+002,32779,0.0000000000e+000
1.4910156250e+002,32780,0.0000000000e+000
1.4920312500e+002,33026,0.0000000000e+000
1.4920312500e+002,32779,0.0000000000e+000
1.4940625000e+002,32780,0.0000000000e+000
1.4950000000e+002,33034,0.0000000000e+000
1.4950000000e+002,32779,0.0000000000e+000
1.4970312500e+002,32780,0.0000000000e+000
1.4980468750e+002,33030,0.0000000000e+000
1.4980468750e+002,32779,0.0000000000e+000
1.5000000000e+002,32780,0.0000000000e+000
1.5010156250e+002,33031,0.0000000000e+000
1.5010156250e+002,32779,0.0000000000e+000
1.5030468750e+002,32780,0.0000000000e+000
1.5040625000e+002,33029,0.0000000000e+000
1.5040625000e+002,32779,0.0000000000e+000
1.5060156250e+002,32780,0.0000000000e+000
1.5070312500e+002,33035,0.0000000000e+000
1.5070312500e+002,32779,0.0000000000e+000
1.5090625000e+002,32780,0.0000000000e+000
1.5100000000e+002,33027,0.0000000000e+000
1.5100000000e+002,32779,0.0000000000e+000
1.5120312500e+002,32780,0.0000000000e+000
1.5130468750e+002,33032,0.0000000000e+000
1.5130468750e+002,32779,0.0000000000e+000
